
[00:00:00.000 --> 00:00:02.900]   Aloha, everyone and welcome to another Tinkers Academy video.
[00:57:55.780 --> 00:58:00.060]   So what we're looking at here, you shared pictures of me where when you were in your
[00:58:00.060 --> 00:58:04.100]   house, you're between houses, but this is what it looked like in your kitchen.
[00:58:04.100 --> 00:58:10.700]   And then now you're very organized rich and now I'm traveling.
[00:58:10.700 --> 00:58:11.900]   You've got cases.
[00:58:11.900 --> 00:58:12.900]   Yeah.
[00:58:12.900 --> 00:58:16.400]   Well, this, this turntable was wonderful.
[00:58:16.400 --> 00:58:17.400]   Yeah.
[00:58:17.400 --> 00:58:18.400]   Yeah.
[00:58:18.400 --> 00:58:23.260]   If you have, if you're if you're fixed, but now that we've been going through this moving
[00:58:23.260 --> 00:58:27.300]   cycle, it's like, okay, how do you find anything?
[00:58:27.300 --> 00:58:33.140]   Or imagine we were in a hotel a couple of weeks ago and I'm carrying a cardboard box
[00:58:33.140 --> 00:58:37.380]   with all these in it and I'm thinking, Oh, the bottom goes out of this in the lobby.
[00:58:37.380 --> 00:58:42.060]   And I've got glass and water and, and that plus I've screwed up my whole library.
[00:58:42.060 --> 00:58:46.700]   I got to put this stuffs valuable because you figure every one you see there, there's
[00:58:46.700 --> 00:58:52.500]   66 that you can put in one of these Pelican cases.
[00:58:52.500 --> 00:58:55.580]   They're about their size of a carry on.
[00:58:55.580 --> 00:59:00.020]   And I have two of these that are full, like you see there.
[00:59:00.020 --> 00:59:01.020]   Wow.
[00:59:01.020 --> 00:59:02.020]   Yeah.
[00:59:02.020 --> 00:59:05.820]   And, and I want to make a third one and I want to put all of my, all of my frequency
[00:59:05.820 --> 00:59:14.940]   cards and a, a travel block in there so that I can create my supplements on the, on the
[00:59:14.940 --> 00:59:15.940]   run.
[00:59:15.940 --> 00:59:16.940]   Okay.
[00:59:16.940 --> 00:59:20.180]   So I think, I think we need to, if we could take a step back now for anyone who doesn't
[00:59:20.180 --> 00:59:25.640]   know what we're talking about, you're mixing three separate modalities together, you're
[00:59:25.640 --> 00:59:28.220]   this like master tinker.
[00:59:28.220 --> 00:59:34.580]   So you've got the diagnostic tool AO scan that's telling you what you need and, and, and, and
[00:59:34.580 --> 00:59:39.540]   tracking your progress on deficiencies, which you've proven over a year now, you're just
[00:59:39.540 --> 00:59:43.340]   taking frequency as supplements, which is amazing.
[00:59:43.340 --> 00:59:46.500]   So that's, that is by far the most amazing thing.
[00:59:46.500 --> 00:59:52.700]   The second thing is you've created a, the, in order for AO scan to tell you what to take,
[00:59:52.700 --> 00:59:59.500]   you created a supplement library, right, to feed into that software now to actually create
[00:59:59.500 --> 01:00:00.500]   each one.
[01:00:00.500 --> 01:00:05.940]   It says, like let's say AO scan says, Hey, you need to take L theanine, then you go over
[01:00:05.940 --> 01:00:11.460]   here to your, your, your collection or your supplements now, which are all just water
[01:00:11.460 --> 01:00:14.060]   imprinted with frequency.
[01:00:14.060 --> 01:00:19.780]   And you pull up the bottle that says the L theanine, which is water that has the frequency
[01:00:19.780 --> 01:00:25.740]   of L theanine imprinted water and you take some of that, right?
[01:00:25.740 --> 01:00:26.740]   That's correct.
[01:00:26.740 --> 01:00:29.740]   So the question to people who may not know how.
[01:00:29.740 --> 01:00:34.180]   So this is called, so how to create these little bottles of water, where each one of
[01:00:34.180 --> 01:00:38.980]   the bottles of water is a separate frequency, that's called imprinting.
[01:00:38.980 --> 01:00:44.620]   And so now that's where, and then the third tool that came into place, you've got AO scan,
[01:00:44.620 --> 01:00:48.140]   you've got the Layla block to transfer the frequency.
[01:00:48.140 --> 01:00:51.940]   But then info path, he also does frequency imprinting, right?
[01:00:51.940 --> 01:00:52.940]   And that's right.
[01:00:52.940 --> 01:00:57.820]   And so did you use that, because that's like this giant library on the internet of all kinds
[01:00:57.820 --> 01:00:58.820]   of frequencies.
[01:00:58.820 --> 01:01:04.500]   So instead of buying more supplements, just to copy them, right, right, you subscribe
[01:01:04.500 --> 01:01:10.500]   to info pathi and then used info pathi to then imprint the water directly without using
[01:01:10.500 --> 01:01:11.500]   a block.
[01:01:11.500 --> 01:01:12.500]   Right.
[01:01:12.500 --> 01:01:13.500]   Correct.
[01:01:13.500 --> 01:01:18.940]   Well, actually what I do is I, as I directly play the sound like you did on your video.
[01:01:18.940 --> 01:01:19.940]   Okay.
[01:01:19.940 --> 01:01:20.940]   All right.
[01:01:20.940 --> 01:01:21.940]   You did that.
[01:01:21.940 --> 01:01:22.940]   Okay.
[01:01:22.940 --> 01:01:29.460]   Well, a two ounce bottle of water that has been cleared, the bottles cleared, you know,
[01:01:29.460 --> 01:01:37.900]   the water is cleared, which you use function on the AO scan to just erase everything.
[01:01:37.900 --> 01:01:43.380]   And I play, it's usually about two minutes, you play the sound into the water.
[01:01:43.380 --> 01:01:46.740]   And now that becomes your master.
[01:01:46.740 --> 01:01:51.300]   I take the master and you can just do that every time if you want, but it's too much
[01:01:51.300 --> 01:01:52.460]   time.
[01:01:52.460 --> 01:02:00.220]   But if you just took that bottle, put it over in your, in your quantum block, along with
[01:02:00.220 --> 01:02:08.060]   a plate, copy it, copy it, copy it to the card, yeah, three minutes done deal.
[01:02:08.060 --> 01:02:11.220]   And now I've got a bottle that I can start taking immediately.
[01:02:11.220 --> 01:02:17.180]   And I have, I have a master that I'll use when I need to refill my bottle, because I'll
[01:02:17.180 --> 01:02:22.620]   never have to go back to playing it as sound again through the info patty program.
[01:02:22.620 --> 01:02:23.620]   And this makes it.
[01:02:23.620 --> 01:02:24.620]   Okay.
[01:02:24.620 --> 01:02:25.660]   So I, and so, and then, okay.
[01:02:25.660 --> 01:02:32.060]   So what I'm thinking of is, because in the, in the Laila world, I would create a booster,
[01:02:32.060 --> 01:02:33.060]   right?
[01:02:33.060 --> 01:02:38.340]   And just, and then just carry that booster frequency, however, the booster frequency
[01:02:38.340 --> 01:02:44.580]   again is that same shotgun approach where I, you know, I have all 80 or 100, so this,
[01:02:44.580 --> 01:02:52.700]   this is a way to pinpoint or target exactly where I need to only take that and take it
[01:02:52.700 --> 01:02:53.700]   as frequency.
[01:02:53.700 --> 01:02:55.200]   So you found a way to do it.
[01:02:55.200 --> 01:02:59.460]   And then you're just making cards to hold to just basically have a frequency library.
[01:02:59.460 --> 01:03:00.460]   Yeah.
[01:03:00.460 --> 01:03:01.460]   Exactly.
[01:03:01.460 --> 01:03:02.940]   I just copied what you did.
[01:03:02.940 --> 01:03:06.420]   I just copied what you did on, on the info patty video.
[01:03:06.420 --> 01:03:08.620]   Yeah, no, it's like, okay.
[01:03:08.620 --> 01:03:09.620]   I know you're brilliant.
[01:03:09.620 --> 01:03:10.620]   This is brilliant, bro.
[01:03:10.620 --> 01:03:13.340]   I mean, like biohacker master tinker stuff.
[01:03:13.340 --> 01:03:14.340]   This is awesome.
[01:03:14.340 --> 01:03:17.260]   I didn't, I mean, I've, I've been thinking about how to do this.
[01:03:17.260 --> 01:03:22.180]   And I think you came up with, with the right approach, because definitely making a single
[01:03:22.180 --> 01:03:26.140]   card of every one of these wouldn't work because then you'd have to collect all six
[01:03:26.140 --> 01:03:28.700]   cards, put them in your pocket for the whole day.
[01:03:28.700 --> 01:03:31.100]   And I wouldn't even know how long you'd have to carry the card.
[01:03:31.100 --> 01:03:34.860]   But this way, you're just, you're taking in the water, you're adding that water into
[01:03:34.860 --> 01:03:35.860]   your body.
[01:03:35.860 --> 01:03:36.860]   Okay.
[01:03:36.860 --> 01:03:37.860]   That's really blurb.
[01:03:37.860 --> 01:03:38.860]   That's brilliant.
[01:03:38.860 --> 01:03:39.860]   Rich.
[01:03:39.860 --> 01:03:44.740]   I'll, I'll, I'll, I'll, I'm saying is, wow, what are you doing this?
[01:03:44.740 --> 01:03:45.740]   Wow.
[01:03:45.740 --> 01:03:46.740]   We are, we are the guinea pigs.
[01:03:46.740 --> 01:03:47.740]   Yeah.
[01:03:47.740 --> 01:03:55.700]   What is really amazing about this is, you know, when, when you're married, the, the
[01:03:55.700 --> 01:04:00.020]   ideal is, is that you are together, you are a one.
[01:04:00.020 --> 01:04:01.020]   Yeah.
[01:04:01.020 --> 01:04:09.620]   And it is absolutely phenomenal how that every day, my wife and I have several of the same
[01:04:09.620 --> 01:04:17.220]   supplements called for, oh, you know, that makes sense though, it's, it becomes so entangled
[01:04:17.220 --> 01:04:18.220]   with each other.
[01:04:18.220 --> 01:04:19.220]   Right.
[01:04:19.220 --> 01:04:23.900]   Some, I mean, this, this does get into quantum, yeah, it's real quantum stuff right there.
[01:04:23.900 --> 01:04:24.900]   Yeah.
[01:04:24.900 --> 01:04:25.900]   Yeah.
[01:04:25.900 --> 01:04:33.060]   And it's just, it's just so confirming and encouraging to see your, your, both of your
[01:04:33.060 --> 01:04:35.740]   bodies are needing this particular frequency.
[01:04:35.740 --> 01:04:40.100]   Because what do you think I was a supplementing, at the same time, I need a frequency.
[01:04:40.100 --> 01:04:41.100]   You need a frequency.
[01:04:41.100 --> 01:04:42.100]   And we both take it.
[01:04:42.100 --> 01:04:43.100]   And then the next time you scan.
[01:04:43.100 --> 01:04:44.100]   Yeah.
[01:04:44.100 --> 01:04:45.100]   We're both good.
[01:04:45.100 --> 01:04:47.740]   Well, you're always, you know, you're both eating the same stuff, doing the same activities.
[01:04:47.740 --> 01:04:49.540]   You're becoming one.
[01:04:49.540 --> 01:04:50.540]   Yeah.
[01:04:50.540 --> 01:04:51.540]   Exactly.
[01:04:51.540 --> 01:04:52.540]   I guess that's what they mean.
[01:04:52.540 --> 01:04:53.540]   What you become one.
[01:04:53.540 --> 01:04:54.540]   I guess that is.
[01:04:54.540 --> 01:04:55.540]   Wow.
[01:04:55.540 --> 01:04:56.540]   Now, so there's so there's, okay.
[01:04:56.540 --> 01:04:57.540]   So here you go.
[01:04:57.540 --> 01:05:00.020]   I mean, this is, this is cutting edge science stuff.
[01:05:00.020 --> 01:05:04.180]   There's two, there's a, it's a clinical trial of two human beings that have done this for
[01:05:04.180 --> 01:05:11.180]   a year, literally surviving off of the frequency of supplements for their supplementation.
[01:05:11.180 --> 01:05:13.580]   And you're, you're doing great.
[01:05:13.580 --> 01:05:15.020]   It's, it's successful.
[01:05:15.020 --> 01:05:16.700]   You're actually, and, and it's true, right?
[01:05:16.700 --> 01:05:21.140]   You've got better results now than when you first started in terms of like your health.
[01:05:21.140 --> 01:05:22.140]   Yes.
[01:05:22.140 --> 01:05:23.140]   Yeah.
[01:05:23.140 --> 01:05:24.140]   Yeah.
[01:05:24.140 --> 01:05:27.900]   And when you're having a vibrant pickleball playing comp, you know, competition, like, wow,
[01:05:27.900 --> 01:05:29.380]   that's so cool.
[01:05:29.380 --> 01:05:30.380]   That's so cool.
[01:05:30.380 --> 01:05:33.260]   I'm so glad you, you had time today to talk about this.
[01:05:33.260 --> 01:05:35.220]   Cause I think this is amazing.
[01:05:35.220 --> 01:05:36.500]   This is truly amazing.
[01:05:36.500 --> 01:05:42.620]   Cause this is exactly what people have been asking us is, can we switch to frequency?
[01:05:42.620 --> 01:05:46.540]   And now I can say, well, there's been a one year, two human trial.
[01:05:46.540 --> 01:05:47.540]   And yeah.
[01:05:47.540 --> 01:05:48.540]   Right.
[01:05:48.540 --> 01:05:49.540]   And we have died.
[01:05:49.540 --> 01:05:50.540]   It works.
[01:05:50.540 --> 01:05:51.540]   Yeah.
[01:05:51.540 --> 01:05:52.540]   Wow.
[01:05:52.540 --> 01:05:53.540]   Well, okay.
[01:05:53.540 --> 01:05:54.540]   Cool.
[01:05:54.540 --> 01:05:55.540]   So this is so cool.
[01:05:55.540 --> 01:05:56.540]   Anyway, so this is amazing.
[01:05:56.540 --> 01:05:57.540]   Okay.
[01:05:57.540 --> 01:05:58.620]   So now the next one, though, is this other thing you've got that I don't know is because I was
[01:05:58.620 --> 01:06:03.100]   looking at your website and you're like an affiliate for a neuro.
[01:06:03.100 --> 01:06:06.700]   And I don't even know what, what is, so is that something you're active about?
[01:06:06.700 --> 01:06:08.460]   This, this is something different.
[01:06:08.460 --> 01:06:09.460]   Yeah.
[01:06:09.460 --> 01:06:14.020]   This caught my attention, okay.
[01:06:14.020 --> 01:06:20.220]   Because I was trying another, another company came on board a year ago.
[01:06:20.220 --> 01:06:24.060]   And they were a licensee of a neuro.
[01:06:24.060 --> 01:06:31.940]   And what they were offering is the ability to use this program, it runs on your phone.
[01:06:31.940 --> 01:06:42.140]   And it uses the camera in your phone to, to imprint, to measure your face and to determine
[01:06:42.140 --> 01:06:48.020]   blood conditions, your, and they had one of the features was blood sugar and I wanted
[01:06:48.020 --> 01:06:51.100]   to track blood sugar without the pinpricks.
[01:06:51.100 --> 01:06:53.780]   So I think it was like $30 a month.
[01:06:53.780 --> 01:06:56.260]   I signed up for that.
[01:06:56.260 --> 01:06:59.420]   And I've been using it for a year now.
[01:06:59.420 --> 01:07:09.340]   And, you know, they had, I got a, I wanted to find out more about how I could privately
[01:07:09.340 --> 01:07:11.220]   able that service.
[01:07:11.220 --> 01:07:19.660]   So this, a neuro product, I had a long conversation with the chief technology guy.
[01:07:19.660 --> 01:07:21.500]   And this is a sample.
[01:07:21.500 --> 01:07:24.580]   It doesn't have blood sugar, unfortunately.
[01:07:24.580 --> 01:07:29.620]   But it will measure all these other things.
[01:07:29.620 --> 01:07:36.420]   And you can, you know, it'll do your heart and it'll tell you your skin age, you know,
[01:07:36.420 --> 01:07:40.900]   heart variability and all of that depression, body man.
[01:07:40.900 --> 01:07:46.900]   And it's, and if anybody wants to go to our website, they can, they can download it free
[01:07:46.900 --> 01:07:47.900]   of charge.
[01:07:47.900 --> 01:07:49.740]   Oh, I don't sell it.
[01:07:49.740 --> 01:07:51.740]   I don't make any money on it.
[01:07:51.740 --> 01:07:57.060]   But it is a teaser of, because they just give you enough to get you excited about it.
[01:07:57.060 --> 01:07:58.060]   Okay.
[01:07:58.060 --> 01:08:03.860]   But it'll tell you your skin age, you know, I love it to look at this at 77 and tell me
[01:08:03.860 --> 01:08:09.780]   my skin ages 53, you know, that makes you feel good, but it's real simple.
[01:08:09.780 --> 01:08:11.060]   You can just put it on your phone.
[01:08:11.060 --> 01:08:13.260]   It's their like version here.
[01:08:13.260 --> 01:08:23.880]   And what this is, what this is, is kind of AI moving into the health space where a company,
[01:08:23.880 --> 01:08:29.780]   let's say that you are a long haul trucking company and you've got drivers on the road
[01:08:29.780 --> 01:08:34.420]   and you, of course, you know, you got log books, which they all cheat on and not it.
[01:08:34.420 --> 01:08:41.100]   But they want to have the drivers use this and it will actually measure all these, all
[01:08:41.100 --> 01:08:46.780]   these vitals, you know, and report back to them, you know, that, you know, that they're
[01:08:46.780 --> 01:08:49.780]   not doing what they should be doing or they are doing.
[01:08:49.780 --> 01:08:54.900]   They know that they got somebody that maybe has got some kind of a potential health risk
[01:08:54.900 --> 01:08:56.220]   coming up.
[01:08:56.220 --> 01:09:00.660]   So it's, it's, in one sense, it's big brother in another sense.
[01:09:00.660 --> 01:09:06.220]   It's like, wow, this is, this is worth looking at to see where the feature is.
[01:09:06.220 --> 01:09:07.220]   Yeah.
[01:09:07.220 --> 01:09:14.820]   Because one of the things, I call that I talk, I tell everybody that, that is in this space
[01:09:14.820 --> 01:09:18.820]   that, you know, they keep hearing about, oh, we're going to wait for the med beds to come
[01:09:18.820 --> 01:09:19.820]   out.
[01:09:19.820 --> 01:09:24.500]   I can't wait to get a med bed so that I can begin to, you know, take care of my body correctly
[01:09:24.500 --> 01:09:26.820]   or have it all mat magically fixed.
[01:09:26.820 --> 01:09:33.380]   Hey, your phone can become your med bed, your iPad can become your med bed because it's
[01:09:33.380 --> 01:09:38.820]   literally sending something back, it may not be, you know, reversing 40 years of age or
[01:09:38.820 --> 01:09:39.820]   whatever.
[01:09:39.820 --> 01:09:46.780]   But, or going on a limb, but it sure can help, you know, bring your body back into proper
[01:09:46.780 --> 01:09:47.780]   balance.
[01:09:47.780 --> 01:09:48.780]   Wow.
[01:09:48.780 --> 01:09:49.780]   Okay.
[01:09:49.780 --> 01:09:55.200]   So is this so a neuro is, it's a diagnostic tool using your face, kind of like the cell
[01:09:55.200 --> 01:09:57.660]   salts thing, right.
[01:09:57.660 --> 01:09:59.820]   And, and so just an evaluate your face.
[01:09:59.820 --> 01:10:02.860]   So, but is it, is it just diagnostics or is it also?
[01:10:02.860 --> 01:10:08.500]   It's all just, it's just, it's just, it's just a diagnostic, just a diagnostic, but it's
[01:10:08.500 --> 01:10:09.500]   clever.
[01:10:09.500 --> 01:10:14.940]   Everybody can get enjoy it and, and I just encourage anybody wants to try it.
[01:10:14.940 --> 01:10:16.780]   Don't ask me anymore than this.
[01:10:16.780 --> 01:10:17.780]   Okay.
[01:10:17.780 --> 01:10:21.620]   So they can go on your side or they can go to that site and then give it a guess.
[01:10:21.620 --> 01:10:22.620]   Okay.
[01:10:22.620 --> 01:10:23.620]   Right.
[01:10:23.620 --> 01:10:27.100]   Neurologics is a company and I just, they, they kind of, she kind of freaked out a little
[01:10:27.100 --> 01:10:30.260]   bit because they said, Oh, how many people you're going to have coming in and freaked
[01:10:30.260 --> 01:10:33.260]   out a copy to that?
[01:10:33.260 --> 01:10:35.260]   Well, and the more the merrier.
[01:10:35.260 --> 01:10:36.260]   Right.
[01:10:36.260 --> 01:10:37.260]   Okay.
[01:10:37.260 --> 01:10:42.780]   So now we've talked about Leleque and, and you're using Leleque to create a frequency
[01:10:42.780 --> 01:10:43.780]   library.
[01:10:43.780 --> 01:10:46.860]   But what other type of tinkering do you do?
[01:10:46.860 --> 01:10:51.020]   Are you, are you using it, um, you know, as part of your, your membership services, like
[01:10:51.020 --> 01:10:54.300]   doing quantum healing through entanglement or, okay.
[01:10:54.300 --> 01:10:55.300]   Okay.
[01:10:55.300 --> 01:10:56.300]   All right.
[01:10:56.300 --> 01:10:57.300]   How's that?
[01:10:57.300 --> 01:11:00.220]   I mean, so kind of, would you mind describing it and like, what are your results?
[01:11:00.220 --> 01:11:05.600]   And how's that well, you know, my, on, on my website, what I did is I made it so that
[01:11:05.600 --> 01:11:12.540]   somebody who wants the service can go in, take their picture, upload the picture, give
[01:11:12.540 --> 01:11:16.980]   us, give us, uh, right there.
[01:11:16.980 --> 01:11:17.980]   Okay.
[01:11:17.980 --> 01:11:18.980]   Under services, member services.
[01:11:18.980 --> 01:11:19.980]   Okay.
[01:11:19.980 --> 01:11:20.980]   So you get, you click here.
[01:11:20.980 --> 01:11:28.740]   And the first thing you have to have to do is, you have to become a member of our private
[01:11:28.740 --> 01:11:29.740]   membership.
[01:11:29.740 --> 01:11:30.740]   Oh, you got a joint.
[01:11:30.740 --> 01:11:31.740]   Oh, okay.
[01:11:31.740 --> 01:11:32.740]   Okay.
[01:11:32.740 --> 01:11:33.740]   Okay.
[01:11:33.740 --> 01:11:34.740]   Okay.
[01:11:34.740 --> 01:11:35.740]   So it's 25 bucks, you know, for a year.
[01:11:35.740 --> 01:11:36.740]   Okay.
[01:11:36.740 --> 01:11:37.740]   Okay.
[01:11:37.740 --> 01:11:38.740]   And, and, and then we can talk and we're not going to be suing each other.
[01:11:38.740 --> 01:11:39.740]   Does everybody understand?
[01:11:39.740 --> 01:11:42.740]   You know what I'm saying?
[01:11:42.740 --> 01:11:51.140]   Um, but going back to, to the previous slide that you had there, uh, for Leleque.
[01:11:51.140 --> 01:11:52.140]   This one?
[01:11:52.140 --> 01:11:53.140]   What?
[01:11:53.140 --> 01:11:54.140]   Yeah.
[01:11:54.140 --> 01:11:55.140]   The latest thing.
[01:11:55.140 --> 01:11:59.100]   You know, listeners, I'm sure understand Lele and you've got hundreds of videos.
[01:11:59.100 --> 01:12:00.100]   Yeah.
[01:12:00.100 --> 01:12:01.100]   I've got that.
[01:12:01.100 --> 01:12:02.100]   Yeah.
[01:12:02.100 --> 01:12:03.100]   A few.
[01:12:03.100 --> 01:12:04.100]   I've done a couple.
[01:12:04.100 --> 01:12:08.100]   And then you did this thing to me about the magnet there.
[01:12:08.100 --> 01:12:09.300]   Ah, I cost you money.
[01:12:09.300 --> 01:12:10.300]   That's, that's fair.
[01:12:10.300 --> 01:12:11.300]   It's fair.
[01:12:11.300 --> 01:12:14.540]   You paid, you paid, you put that video out.
[01:12:14.540 --> 01:12:20.260]   I bought the books, read the books, did you buy the magnets?
[01:12:20.260 --> 01:12:21.260]   And then I bought magnets.
[01:12:21.260 --> 01:12:26.140]   In fact, I now sell the magnets through Amazon to their affiliate program.
[01:12:26.140 --> 01:12:27.260]   There you go.
[01:12:27.260 --> 01:12:35.500]   So people, so people can, uh, and, and my biggest customers are the Michael Ball people.
[01:12:35.500 --> 01:12:36.500]   Yes.
[01:12:36.500 --> 01:12:37.500]   Everybody hurts.
[01:12:37.500 --> 01:12:42.700]   You know, they got something heard and magnets, you know, here it's magnet pop it right on
[01:12:42.700 --> 01:12:44.700]   and, and oh, that's crazy.
[01:12:44.700 --> 01:12:46.500]   You know, pain went away.
[01:12:46.500 --> 01:12:52.860]   So, so you're, you're getting testimonials from your, your, uh, pickleball players.
[01:12:52.860 --> 01:12:53.860]   Right.
[01:12:53.860 --> 01:12:57.860]   And they're using the, you're, they're using the North Pole magnets on, on pain for pain
[01:12:57.860 --> 01:13:00.300]   and, and, and, and wow.
[01:13:00.300 --> 01:13:05.620]   So you're getting, you're getting the same results that, uh, Davis and Rawls and Phil
[01:13:05.620 --> 01:13:07.300]   Pot and all those guys came up.
[01:13:07.300 --> 01:13:08.300]   Okay.
[01:13:08.300 --> 01:13:10.460]   So I'm glad you put the two items together.
[01:13:10.460 --> 01:13:11.460]   So cool.
[01:13:11.460 --> 01:13:16.700]   There's one more item that I no longer have on my website, but I blast September, my wife
[01:13:16.700 --> 01:13:23.980]   and I, uh, stepped into the world of patches and you're doing, oh, you're doing life wave.
[01:13:23.980 --> 01:13:24.980]   We did life way.
[01:13:24.980 --> 01:13:25.980]   Okay.
[01:13:25.980 --> 01:13:26.980]   I was going to ask you about cephy dots.
[01:13:26.980 --> 01:13:27.980]   Okay.
[01:13:27.980 --> 01:13:28.980]   So go ahead.
[01:13:28.980 --> 01:13:29.980]   This is good.
[01:13:29.980 --> 01:13:36.940]   So life wave, um, you know, is supposedly, you know, the, the way that it worked is, but
[01:13:36.940 --> 01:13:40.620]   it's basically light and frequency.
[01:13:40.620 --> 01:13:46.820]   So, yeah, you know, I'm spending, I think my wife, we were spending six hundred dollars.
[01:13:46.820 --> 01:13:47.820]   Yeah.
[01:13:47.820 --> 01:13:48.820]   I tried it.
[01:13:48.820 --> 01:13:49.820]   It was $600 a month.
[01:13:49.820 --> 01:13:56.700]   Because we were doing the X 39, the X 49 and I think that's a hundred and 49 right there.
[01:13:56.700 --> 01:14:05.260]   And then we did the, uh, uh, that's the one that for, for inflammation, um, glutathione
[01:14:05.260 --> 01:14:09.660]   one or the, uh, no, it was the melatonin one.
[01:14:09.660 --> 01:14:10.660]   We tried a bunch of them.
[01:14:10.660 --> 01:14:11.660]   Yeah.
[01:14:11.660 --> 01:14:12.660]   There's a bunch.
[01:14:12.660 --> 01:14:19.160]   And so I thought, well, you know, I just need to make some masters of those.
[01:14:19.160 --> 01:14:27.060]   And so I made masters, which again, I'm thinking, what do I do with the frequency of that?
[01:14:27.060 --> 01:14:32.900]   And how can I duplicate the efficacy?
[01:14:32.900 --> 01:14:36.220]   Because I really do think the life wave stuff was good stuff.
[01:14:36.220 --> 01:14:38.340]   Oh, yeah, it is.
[01:14:38.340 --> 01:14:39.340]   It's totally.
[01:14:39.340 --> 01:14:40.340]   It's got tons of studies.
[01:14:40.340 --> 01:14:41.340]   It's, it's real.
[01:14:41.340 --> 01:14:42.340]   It's real.
[01:14:42.340 --> 01:14:43.340]   It's legit.
[01:14:43.340 --> 01:14:44.340]   Yeah.
[01:14:44.340 --> 01:14:45.340]   It's just expensive.
[01:14:45.340 --> 01:14:46.340]   So expensive.
[01:14:46.340 --> 01:14:47.340]   I thought, hmm.
[01:14:47.340 --> 01:14:51.940]   That's what would K do in a situation like this.
[01:14:51.940 --> 01:15:00.100]   And so because I, you know, I had the physical product, I put those into frequency cards.
[01:15:00.100 --> 01:15:04.620]   And then I thought, what would happen if you put a magnet in there?
[01:15:04.620 --> 01:15:07.500]   Oh, that's right.
[01:15:07.500 --> 01:15:08.500]   Okay, go ahead.
[01:15:08.500 --> 01:15:09.500]   So I remember that.
[01:15:09.500 --> 01:15:10.500]   Okay.
[01:15:10.500 --> 01:15:11.500]   I forgot about this.
[01:15:11.500 --> 01:15:18.300]   Instead, instead of wearing a patch now, which I have to spend $100 a month on, I wear
[01:15:18.300 --> 01:15:22.580]   a magnet that I paid a few bucks for once.
[01:15:22.580 --> 01:15:25.900]   So like a little, little silly, a little like coin magnet?
[01:15:25.900 --> 01:15:26.900]   Yes.
[01:15:26.900 --> 01:15:29.460]   I use, I just the ones right on our website.
[01:15:29.460 --> 01:15:37.740]   Very simple, you buy a pack of them of 20, I believe it's $25 for $25 and it comes with
[01:15:37.740 --> 01:15:40.220]   an advantage on it so that you can apply it once.
[01:15:40.220 --> 01:15:46.060]   But you know, if you follow the cycle of 12 hours on, 12 hours off, you'll end up putting
[01:15:46.060 --> 01:15:49.700]   just a piece of tape on it and use it.
[01:15:49.700 --> 01:15:50.700]   Yeah.
[01:15:50.700 --> 01:15:56.420]   And I made it for X 39, I put X 39, 49 and one other frequency.
[01:15:56.420 --> 01:16:01.940]   And you put whatever you want in it and, you know, the, the frequency is going to go into
[01:16:01.940 --> 01:16:03.460]   that magnet, stay in that magnet.
[01:16:03.460 --> 01:16:05.500]   It's not going to lead away.
[01:16:05.500 --> 01:16:07.740]   And you do like North Pole facing in?
[01:16:07.740 --> 01:16:08.740]   Yes.
[01:16:08.740 --> 01:16:09.740]   Okay.
[01:16:09.740 --> 01:16:10.740]   North Pole facing in.
[01:16:10.740 --> 01:16:11.740]   Right.
[01:16:11.740 --> 01:16:16.380]   Ah, so you're using magnets instead of practice, little, little ones, and they have a little
[01:16:16.380 --> 01:16:19.060]   dimple on them on the, on the South Pole site.
[01:16:19.060 --> 01:16:20.780]   So you can tell really easy.
[01:16:20.780 --> 01:16:21.780]   That's really smart.
[01:16:21.780 --> 01:16:27.940]   Because I came up with the idea of just taking a band aid and a dime, just a 10 cent dime
[01:16:27.940 --> 01:16:31.900]   and just telling people, yeah, just put the frequency in the dime, but the magnet, you
[01:16:31.900 --> 01:16:32.900]   can combine the two.
[01:16:32.900 --> 01:16:33.900]   That's brilliant.
[01:16:33.900 --> 01:16:42.860]   If you're, if you're a, if you're a pendulum user, ask it how much more effective it is
[01:16:42.860 --> 01:16:43.860]   as a magnet.
[01:16:43.860 --> 01:16:45.660]   Oh, that sure is.
[01:16:45.660 --> 01:16:46.660]   Just right off the bat.
[01:16:46.660 --> 01:16:47.660]   I get it.
[01:16:47.660 --> 01:16:48.660]   I get it.
[01:16:48.660 --> 01:16:49.660]   Yeah.
[01:16:49.660 --> 01:16:50.660]   You know what?
[01:16:50.660 --> 01:16:51.660]   I'm not all about it.
[01:16:51.660 --> 01:16:52.660]   Boy, I should've.
[01:16:52.660 --> 01:16:53.660]   Yeah.
[01:16:53.660 --> 01:16:54.660]   Okay.
[01:16:54.660 --> 01:16:57.820]   So it, and it helps to, I mean, have you, you're experimenting on you and your wife with
[01:16:57.820 --> 01:16:58.820]   these little.
[01:16:58.820 --> 01:16:59.820]   Yeah.
[01:16:59.820 --> 01:17:00.820]   We've been using them now for months.
[01:17:00.820 --> 01:17:07.700]   New image lifestyle patches, they're frequency charged, I owe magnets with band aids.
[01:17:07.700 --> 01:17:08.700]   Okay.
[01:17:08.700 --> 01:17:09.700]   Wow.
[01:17:09.700 --> 01:17:10.700]   That's great.
[01:17:10.700 --> 01:17:13.100]   So you just, whatever it needs, you just, okay, that's brilliant.
[01:17:13.100 --> 01:17:14.100]   Yeah.
